oldidentifierfrompreviousfile,fid,src_agency,latitude,longitude,date,sizeha,cause,protzone,ecoz_name,wildlat1,coordinates,Unnamed: 0_y,coordinates1,climlatitude,climlongitude,firelat_radians,firelong_radians,climlat_radians,climlong_radians,distance_km
53199,371326,QC,50.6273,-74.7577,18-06-2021,1,L,Intensive,Boreal Shield East,"(50, 55]","50.6273,-74.7577",21,"49.8225,-74.9753",49.8225,-74.9753,0.883613076,-1.304768006,0.869566667,-1.308565843,90.76154789
53200,371327,QC,48.5511,-75.8583,18-06-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","48.5511,-75.8583",145,"47.9222,-74.6242",47.9222,-74.6242,0.84737655,-1.3239771,0.836400175,-1.302437992,115.008746
53201,371328,QC,53.3322,-78.4345,18-06-2021,316.4,L,Nordique,Taiga Shield East,"(50, 55]","53.3322,-78.4345",246,"53.0106,-78.8311",53.0106,-78.8311,0.930822487,-1.368940272,0.925209508,-1.375862248,44.44193531
53202,371329,QC,50.3728,-74.5237,18-06-2021,0,L,Intensive,Boreal Shield East,"(50, 55]","50.3728,-74.5237",28,"49.7772,-74.5303",49.7772,-74.5303,0.879171213,-1.300683936,0.868776032,-1.300799127,66.18779125
53203,371330,QC,52.6598,-77.0091,18-06-2021,12.8,L,Nordique,Hudson Plain,"(50, 55]","52.6598,-77.0091",45,"52.2264,-78.5225",52.2264,-78.5225,0.919086893,-1.344062349,0.911522636,-1.370476162,113.2588068
53204,371331,QC,52.6301,-76.8588,18-06-2021,247.1,L,Nordique,Taiga Shield East,"(50, 55]","52.6301,-76.8588",45,"52.2264,-78.5225",52.2264,-78.5225,0.918568531,-1.341439119,0.911522636,-1.370476162,121.3254266
53205,371332,QC,45.9886,-73.2901,18-06-2021,0.1,H,Intensive,MixedWood Plain,"(45, 50]","45.9886,-73.2901",64,"46.0167,-73.4333",46.0167,-73.4333,0.802652488,-1.279153554,0.803142926,-1.281652866,11.48624668
53206,371333,QC,48.2745,-78.0214,18-06-2021,0.2,H,Intensive,Boreal Shield East,"(45, 50]","48.2745,-78.0214",229,"48.0533,-77.7828",48.0533,-77.7828,0.84254897,-1.361730317,0.838688301,-1.357565961,30.28173371
53207,371334,QC,49.8283,-71.6025,19-06-2021,0.1,L,Intensive,Boreal Shield East,"(45, 50]","49.8283,-71.6025",35,"49.8403,-71.1683",49.8403,-71.1683,0.869667896,-1.249699378,0.869877335,-1.242121158,31.15011609
53208,371335,QC,47.5446,-76.7786,18-06-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","47.5446,-76.7786",229,"48.0533,-77.7828",48.0533,-77.7828,0.829809812,-1.340039365,0.838688301,-1.357565961,93.88463967
53209,371336,QC,48.7463,-78.565,18-06-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","48.7463,-78.565",112,"48.8,-78.2833",48.8,-78.2833,0.850783433,-1.371217927,0.851720675,-1.366301334,21.47630482
53210,371337,QC,53.6148,-78.8954,18-06-2021,3.5,L,Nordique,Taiga Shield East,"(50, 55]","53.6148,-78.8954",246,"53.0106,-78.8311",53.0106,-78.8311,0.935754788,-1.376984495,0.925209508,-1.375862248,67.27736206
53211,371338,QC,47.7319,-79.3445,18-06-2021,2.5,L,Intensive,Boreal Shield East,"(45, 50]","47.7319,-79.3445",164,"48.2458,-79.0342",48.2458,-79.0342,0.833078813,-1.384822768,0.84204806,-1.379407012,61.59391035
53212,371339,QC,47.9081,-77.933,18-06-2021,5.7,L,Intensive,Boreal Shield East,"(45, 50]","47.9081,-77.933",229,"48.0533,-77.7828",48.0533,-77.7828,0.836154083,-1.360187446,0.838688301,-1.357565961,19.62593657
53213,371340,QC,48.5666,-71.6204,20-06-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","48.5666,-71.6204",116,"48.5983,-71.7158",48.5983,-71.7158,0.847647076,-1.250011792,0.848200346,-1.251676836,7.848215322
53214,371341,QC,46.3298,-73.6465,20-06-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","46.3298,-73.6465",186,"46.2833,-73.75",46.2833,-73.75,0.808607552,-1.285373908,0.807795974,-1.287180323,9.477727893
53215,371342,QC,45.477,-72.176,21-06-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","45.477,-72.176",7,"45.4,-72.2667",45.4,-72.2667,0.793723384,-1.259708841,0.79237948,-1.261291855,11.10099559
53216,371343,QC,45.9491,-73.741,21-06-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","45.9491,-73.741",208,"45.95,-73.5833",45.95,-73.5833,0.801963083,-1.287023244,0.801978791,-1.284270859,12.18499584
53217,371344,QC,49.1598,-71.5056,22-06-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","49.1598,-71.5056",135,"48.8942,-71.0317",48.8942,-71.0317,0.85800037,-1.248008154,0.853364775,-1.239737038,45.42559828
53218,371345,QC,46.6295,-77.745,18-06-2021,1.4,L,Intensive,Boreal Shield East,"(45, 50]","46.6295,-77.745",163,"46.2,-77.7",46.2,-77.7,0.813838304,-1.356906227,0.806342114,-1.356120829,47.85258863
53219,371346,QC,46.2766,-77.468,18-06-2021,0.5,L,Intensive,Boreal Shield East,"(45, 50]","46.2766,-77.468",163,"46.2,-77.7",46.2,-77.7,0.807679037,-1.352071665,0.806342114,-1.356120829,19.75922671
53220,371347,QC,46.5777,-77.5342,18-06-2021,0.5,L,Intensive,Boreal Shield East,"(45, 50]","46.5777,-77.5342",163,"46.2,-77.7",46.2,-77.7,0.812934223,-1.353227073,0.806342114,-1.356120829,43.85372259
53221,371348,QC,49.3132,-68.3493,24-06-2021,0.2,H,Intensive,Boreal Shield East,"(45, 50]","49.3132,-68.3493",108,"49.1167,-68.3833",49.1167,-68.3833,0.860677705,-1.192920326,0.857248133,-1.193513738,21.97511782
53222,371349,QC,48.1173,-69.8472,19-06-2021,3.5,L,Intensive,Boreal Shield East,"(45, 50]","48.1173,-69.8472",147,"48.1356,-69.7164",48.1356,-69.7164,0.839805312,-1.219063613,0.840124707,-1.216780723,9.912892919
53223,371350,QC,48.7183,-75.1458,23-06-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","48.7183,-75.1458",145,"47.9222,-74.6242",47.9222,-74.6242,0.850294741,-1.311541629,0.836400175,-1.302437992,96.49781182
53224,371351,QC,46.4979,-78.2941,18-06-2021,0.2,L,Intensive,Boreal Shield East,"(45, 50]","46.4979,-78.2941",163,"46.2,-77.7",46.2,-77.7,0.81154145,-1.36648983,0.806342114,-1.356120829,56.32548623
53225,371352,QC,46.7917,-72.62,24-06-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","46.7917,-72.62",63,"46.6667,-72.6",46.6667,-72.6,0.816669228,-1.267458103,0.814487566,-1.267109037,13.97392664
53226,371353,QC,53.622,-73.5333,18-06-2021,3207.3,L,Nordique,Taiga Shield East,"(50, 55]","53.622,-73.5333",77,"53.7547,-73.6753",53.7547,-73.6753,0.935880452,-1.283398195,0.938196503,-1.285876562,17.45769883
53227,371354,QC,45.7775,-72.4795,25-06-2021,0,H,Intensive,MixedWood Plain,"(45, 50]","45.7775,-72.4795",167,"45.8253,-72.537",45.8253,-72.537,0.798968098,-1.265005915,0.799802366,-1.26600948,6.932395565
53228,371355,QC,45.4341,-73.2055,25-06-2021,0,H,Intensive,MixedWood Plain,"(45, 50]","45.4341,-73.2055",123,"45.4,-73.1333",45.4,-73.1333,0.792974638,-1.277677006,0.79237948,-1.276416878,6.787995615
53229,371356,QC,45.7224,-72.0115,27-06-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","45.7224,-72.0115",26,"45.8167,-71.9833",45.8167,-71.9833,0.798006422,-1.256837774,0.799652267,-1.256345591,10.70465969
53230,371357,QC,49.1676,-66.3575,02-07-2021,0.1,H,Intensive,Atlantic Maritime,"(45, 50]","49.1676,-66.3575",225,"48.8833,-67.1167",48.8833,-67.1167,0.858136505,-1.158156858,0.853174534,-1.171407398,63.70601055
53231,371358,QC,49.0788,-68.539,03-07-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","49.0788,-68.539",108,"49.1167,-68.3833",49.1167,-68.3833,0.856586653,-1.196231216,0.857248133,-1.193513738,12.08648529
53232,371359,QC,47.6441,-79.423,04-07-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","47.6441,-79.423",164,"48.2458,-79.0342",48.2458,-79.0342,0.831546414,-1.386192852,0.84204806,-1.379407012,72.85829392
53233,371360,QC,52.7442,-71.2322,26-06-2021,24.2,L,Nordique,Taiga Shield East,"(50, 55]","52.7442,-71.2322",93,"51.5325,-71.1108",51.5325,-71.1108,0.920559951,-1.243236423,0.899411797,-1.241117594,134.9045791
53234,371361,QC,49.8049,-69.3087,05-07-2021,1.2,H,Intensive,Boreal Shield East,"(45, 50]","49.8049,-69.3087",108,"49.1167,-68.3833",49.1167,-68.3833,0.869259489,-1.209665015,0.857248133,-1.193513738,101.5668536
53235,371362,QC,52.5612,-76.2204,05-07-2021,13.3,L,Nordique,Hudson Plain,"(50, 55]","52.5612,-76.2204",78,"53.6253,-77.7042",53.6253,-77.7042,0.917365999,-1.330296937,0.935938047,-1.356194133,154.2236593
53236,371363,QC,49.2427,-68.166,05-07-2021,0.1,H,Intensive,Boreal Shield East,"(45, 50]","49.2427,-68.166",108,"49.1167,-68.3833",49.1167,-68.3833,0.859447248,-1.189721138,0.857248133,-1.193513738,21.10007333
53237,371364,QC,53.0072,-77.3838,05-07-2021,2,L,Nordique,Taiga Shield East,"(50, 55]","53.0072,-77.3838",78,"53.6253,-77.7042",53.6253,-77.7042,0.925150167,-1.350602098,0.935938047,-1.356194133,71.90418437
53238,371365,QC,53.499,-78.5445,05-07-2021,65.4,L,Nordique,Taiga Shield East,"(50, 55]","53.499,-78.5445",78,"53.6253,-77.7042",53.6253,-77.7042,0.933733697,-1.370860134,0.935938047,-1.356194133,57.21006904
53239,371366,QC,49.6922,-78.6362,05-07-2021,2.2,L,Intensive,Boreal Shield East,"(45, 50]","49.6922,-78.6362",115,"49.7578,-77.7931",49.7578,-77.7931,0.867292503,-1.372460601,0.868437439,-1.35774573,61.00307472
53240,371367,QC,46.0901,-73.9578,10-07-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","46.0901,-73.9578",223,"45.9833,-74.0",45.9833,-74,0.804423998,-1.290807118,0.802559986,-1.291543646,12.30654503
53241,371368,QC,54.1721,-72.6052,11-07-2021,0,H,Nordique,Taiga Shield East,"(50, 55]","54.1721,-72.6052",77,"53.7547,-73.6753",53.7547,-73.6753,0.945481508,-1.267199794,0.938196503,-1.285876562,83.93636155
53242,371369,QC,54.3859,-76.8618,06-07-2021,9824.7,L,Nordique,Taiga Shield East,"(50, 55]","54.3859,-76.8618",86,"53.6333,-77.7",53.6333,-77.7,0.949213022,-1.341491479,0.936077674,-1.356120829,99.95108197
53243,371370,QC,49.1982,-65.4011,11-07-2021,0,L,Intensive,Atlantic Maritime,"(45, 50]","49.1982,-65.4011",38,"49.2508,-65.3247",49.2508,-65.3247,0.858670576,-1.141464529,0.859588619,-1.140131098,8.056708311
53244,371371,QC,50.9391,-74.5895,10-07-2021,0,H,Intensive,Boreal Shield East,"(50, 55]","50.9391,-74.5895",21,"49.8225,-74.9753",49.8225,-74.9753,0.889055013,-1.301832362,0.869566667,-1.308565843,127.0578456
53245,371372,QC,55.3554,-76.0912,05-07-2021,26858.9,L,Nordique,Taiga Shield East,"(55, 60]","55.3554,-76.0912",81,"55.3667,-77.5667",55.3667,-77.5667,0.966133989,-1.328041972,0.966331211,-1.353794305,93.20500299
53246,371373,QC,45.8779,-70.5214,12-07-2021,0.2,H,Intensive,Atlantic Maritime,"(45, 50]","45.8779,-70.5214",220,"45.9333,-70.4833",45.9333,-70.4833,0.800720409,-1.230830623,0.801687321,-1.230165653,6.824950263
53247,371374,QC,45.0811,-71.9328,13-07-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","45.0811,-71.9328",25,"45.15,-71.8",45.15,-71.8,0.786813625,-1.2554642,0.788016157,-1.253146403,12.92569811
53248,371375,QC,50.3916,-75.5356,13-07-2021,5.2,H,Intensive,Boreal Shield East,"(50, 55]","50.3916,-75.5356",21,"49.8225,-74.9753",49.8225,-74.9753,0.879499335,-1.318344922,0.869566667,-1.308565843,74.79322523
53249,371376,QC,48.4148,-77.8009,13-07-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","48.4148,-77.8009",229,"48.0533,-77.7828",48.0533,-77.7828,0.844997667,-1.357881866,0.838688301,-1.357565961,40.19406262
53250,371377,QC,45.9437,-75.8923,13-07-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","45.9437,-75.8923",250,"46.0667,-76.05",46.0667,-76.05,0.801868836,-1.324570512,0.804015591,-1.327322896,18.30274917
53251,371378,QC,46.7695,-76.0299,13-07-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","46.7695,-76.0299",128,"46.5667,-75.55",46.5667,-75.55,0.816281765,-1.326972085,0.812742237,-1.31859625,42.97795469
53252,371379,QC,49.2943,-68.4194,18-07-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","49.2943,-68.4194",108,"49.1167,-68.3833",49.1167,-68.3833,0.860347837,-1.194143802,0.857248133,-1.193513738,19.90909624
53253,371380,QC,48.387,-77.2666,19-07-2021,0.2,H,Intensive,Boreal Shield East,"(45, 50]","48.387,-77.2666",229,"48.0533,-77.7828",48.0533,-77.7828,0.844512465,-1.348556572,0.838688301,-1.357565961,53.25207842
53254,371381,QC,46.8643,-72.7555,20-07-2021,0.1,H,Intensive,Boreal Shield East,"(45, 50]","46.8643,-72.7555",63,"46.6667,-72.6",46.6667,-72.6,0.817936337,-1.269823024,0.814487566,-1.267109037,24.94535259
53255,371382,QC,49.7934,-78.9444,17-07-2021,3,L,Intensive,Boreal Shield East,"(45, 50]","49.7934,-78.9444",115,"49.7578,-77.7931",49.7578,-77.7931,0.869058776,-1.377839706,0.868437439,-1.35774573,82.71423617
53256,371383,QC,50.5359,-75.4725,22-07-2021,2,L,Intensive,Boreal Shield East,"(50, 55]","50.5359,-75.4725",21,"49.8225,-74.9753",49.8225,-74.9753,0.882017845,-1.31724362,0.869566667,-1.308565843,86.81364873
53257,371384,QC,49.3348,-74.1418,22-07-2021,1.8,L,Intensive,Boreal Shield East,"(45, 50]","49.3348,-74.1418",36,"49.7667,-74.5333",49.7667,-74.5333,0.861054696,-1.294018523,0.868592773,-1.300851487,55.67905162
53258,371385,QC,45.3003,-72.4509,23-07-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","45.3003,-72.4509",8,"45.1833,-72.5667",45.1833,-72.5667,0.790639387,-1.264506751,0.788597352,-1.266527842,15.84739917
53259,371386,QC,49.0398,-76.2675,24-07-2021,14,H,Intensive,Boreal Shield East,"(45, 50]","49.0398,-76.2675",21,"49.8225,-74.9753",49.8225,-74.9753,0.855905975,-1.331118987,0.869566667,-1.308565843,127.6156199
53260,371387,QC,49.569,-68.844,23-07-2021,0.4,L,Intensive,Boreal Shield East,"(45, 50]","49.569,-68.844",108,"49.1167,-68.3833",49.1167,-68.3833,0.865142257,-1.20155447,0.857248133,-1.193513738,60.322508
53261,371388,QC,47.7908,-75.0397,24-07-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","47.7908,-75.0397",145,"47.9222,-74.6242",47.9222,-74.6242,0.834106812,-1.309689835,0.836400175,-1.302437992,34.24979068
53262,371389,QC,47.2615,-73.6475,25-07-2021,0.1,L,Intensive,Boreal Shield East,"(45, 50]","47.2615,-73.6475",56,"47.1,-72.9333",47.1,-72.9333,0.824868784,-1.285391361,0.822050078,-1.272926219,56.85058258
53263,371390,QC,48.9817,-73.5028,25-07-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","48.9817,-73.5028",19,"49.2786,-73.3556",49.2786,-73.3556,0.854891938,-1.282865869,0.860073821,-1.280296745,34.68579697
53264,371391,QC,47.0734,-75.6538,25-07-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","47.0734,-75.6538",222,"46.85,-75.3333",46.85,-75.3333,0.82158582,-1.320407902,0.817686755,-1.314814121,34.74382224
53265,371392,QC,48.434,-67.5182,27-07-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","48.434,-67.5182",3,"48.4719,-67.4347",48.4719,-67.4347,0.84533277,-1.178414895,0.84599425,-1.176957545,7.457286478
53266,371393,QC,49.7779,-68.1041,26-07-2021,0.6,L,Intensive,Boreal Shield East,"(45, 50]","49.7779,-68.1041",53,"49.3167,-67.6167",49.3167,-67.6167,0.86878825,-1.188640779,0.860738791,-1.180134044,62.14138199
53267,371394,QC,48.967,-66.9539,25-07-2021,1.6,H,Intensive,Atlantic Maritime,"(45, 50]","48.967,-66.9539",225,"48.8833,-67.1167",48.8833,-67.1167,0.854635375,-1.168566002,0.853174534,-1.171407398,15.09321979
53268,371395,QC,45.7566,-70.9194,01-08-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","45.7566,-70.9194",218,"45.7667,-70.95",45.7667,-70.95,0.798603325,-1.237777034,0.798779603,-1.238311104,2.624398168
53269,371396,QC,48.105,-77.7701,01-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","48.105,-77.7701",229,"48.0533,-77.7828",48.0533,-77.7828,0.839590637,-1.357344305,0.838688301,-1.357565961,5.822026706
53270,371397,QC,48.7104,-69.0798,01-08-2021,1,H,Intensive,Boreal Shield East,"(45, 50]","48.7104,-69.0798",59,"48.4156,-68.8928",48.4156,-68.8928,0.85015686,-1.205669957,0.845011629,-1.202406191,35.52918316
53271,371398,QC,48.0825,-67.9525,03-08-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","48.0825,-67.9525",109,"48.2833,-67.5667",48.2833,-67.5667,0.839197938,-1.18599486,0.842702559,-1.17926138,36.26316337
53272,371399,QC,48.5468,-67.5126,06-08-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","48.5468,-67.5126",3,"48.4719,-67.4347",48.4719,-67.4347,0.847301501,-1.178317157,0.84599425,-1.176957545,10.10777654
53273,371400,QC,48.1392,-69.7244,07-08-2021,1.4,H,Intensive,Boreal Shield East,"(45, 50]","48.1392,-69.7244",147,"48.1356,-69.7164",48.1356,-69.7164,0.840187539,-1.216920349,0.840124707,-1.216780723,0.715549885
53274,371401,QC,48.7492,-72.7857,06-08-2021,0.1,L,Intensive,Boreal Shield East,"(45, 50]","48.7492,-72.7857",134,"48.8417,-72.5469",48.8417,-72.5469,0.850834048,-1.270350113,0.852448477,-1.266182267,20.27916794
53275,371402,QC,47.4498,-70.4635,08-08-2021,0.5,H,Intensive,Boreal Shield East,"(45, 50]","47.4498,-70.4635",20,"47.2842,-70.6375",47.2842,-70.6375,0.828155239,-1.229820077,0.825264974,-1.23285695,22.58656477
53276,371403,QC,51.5747,-64.7899,06-08-2021,116.2,L,Nordique,Boreal Shield East,"(50, 55]","51.5747,-64.7899",113,"51.8672,-63.2836",51.8672,-63.2836,0.900148326,-1.130797077,0.905253414,-1.104507183,108.6679869
53277,371404,QC,45.2048,-72.0094,04-08-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","45.2048,-72.0094",122,"45.2667,-72.1167",45.2667,-72.1167,0.788972598,-1.256801122,0.790052957,-1.258673861,10.85441514
53278,371405,QC,45.4551,-72.1636,07-08-2021,0.1,H,Intensive,Atlantic Maritime,"(45, 50]","45.4551,-72.1636",7,"45.4,-72.2667",45.4,-72.2667,0.793341157,-1.25949242,0.79237948,-1.261291855,10.1065806
53279,371406,QC,48.8378,-64.5683,09-08-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","48.8378,-64.5683",55,"48.7769,-64.4781",48.7769,-64.4781,0.852380409,-1.126929427,0.851317504,-1.12535514,9.453979589
53280,371407,QC,48.832,-74.2416,10-08-2021,0.4,H,Intensive,Boreal Shield East,"(45, 50]","48.832,-74.2416",19,"49.2786,-73.3556",49.2786,-73.3556,0.85227918,-1.295760362,0.860073821,-1.280296745,81.39957245
53281,371408,QC,46.3515,-73.6613,10-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","46.3515,-73.6613",186,"46.2833,-73.75",46.2833,-73.75,0.808986288,-1.285632216,0.807795974,-1.287180323,10.18735798
53282,371409,QC,46.2386,-73.5347,07-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","46.2386,-73.5347",206,"46.2,-73.6",46.2,-73.6,0.807015812,-1.283422629,0.806342114,-1.284562329,6.603570673
53283,371410,QC,49.1714,-66.3356,11-08-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","49.1714,-66.3356",225,"48.8833,-67.1167",48.8833,-67.1167,0.858202828,-1.157774631,0.853174534,-1.171407398,65.30062013
53284,371411,QC,49.8112,-68.7339,10-08-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","49.8112,-68.7339",108,"49.1167,-68.3833",49.1167,-68.3833,0.869369444,-1.199632863,0.857248133,-1.193513738,81.22394436
53285,371412,QC,46.1838,-74.3435,10-08-2021,0.1,H,Intensive,Boreal Shield East,"(45, 50]","46.1838,-74.3435",187,"46.3167,-74.2",46.3167,-74.2,0.806059371,-1.297538852,0.808378914,-1.295034305,18.43113542
53286,371413,QC,48.0919,-77.7786,12-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","48.0919,-77.7786",229,"48.0533,-77.7828",48.0533,-77.7828,0.839361999,-1.357492658,0.838688301,-1.357565961,4.30075126
53287,371414,QC,47.3077,-73.4008,12-08-2021,0.5,H,Intensive,Boreal Shield East,"(45, 50]","47.3077,-73.4008",56,"47.1,-72.9333",47.1,-72.9333,0.825675127,-1.281085634,0.822050078,-1.272926219,42.17168957
53288,371415,QC,47.4456,-78.4528,11-08-2021,0,L,Intensive,Boreal Shield East,"(45, 50]","47.4456,-78.4528",229,"48.0533,-77.7828",48.0533,-77.7828,0.828081936,-1.369259667,0.838688301,-1.357565961,84.06164323
53289,371416,QC,46.8623,-73.6559,13-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","46.8623,-73.6559",227,"46.6833,-73.9167",46.6833,-73.9167,0.81790143,-1.285537969,0.814777291,-1.290089787,28.10081531
53290,371417,QC,47.8372,-69.4493,13-08-2021,0,H,Intensive,Atlantic Maritime,"(45, 50]","47.8372,-69.4493",72,"48.0689,-69.5556",48.0689,-69.5556,0.834916645,-1.212118948,0.838960573,-1.213974233,26.93571471
53291,371418,QC,48.782,-72.9454,13-08-2021,27.6,H,Intensive,Boreal Shield East,"(45, 50]","48.782,-72.9454",134,"48.8417,-72.5469",48.8417,-72.5469,0.851406516,-1.273137404,0.852448477,-1.266182267,29.90714509
53292,371419,QC,48.0303,-77.2833,15-08-2021,0.6,H,Intensive,Boreal Shield East,"(45, 50]","48.0303,-77.2833",229,"48.0533,-77.7828",48.0533,-77.7828,0.838286876,-1.348848042,0.838688301,-1.357565961,37.19916738
53293,371420,QC,47.648,-70.6203,15-08-2021,0.2,H,Intensive,Boreal Shield East,"(45, 50]","47.648,-70.6203",20,"47.2842,-70.6375",47.2842,-70.6375,0.831614482,-1.232556754,0.825264974,-1.23285695,40.44795991
53294,371421,QC,45.8584,-73.8755,15-08-2021,0.1,H,Intensive,Boreal Shield East,"(45, 50]","45.8584,-73.8755",209,"45.7333,-73.8833",45.7333,-73.8833,0.80038007,-1.289370712,0.798196663,-1.289506847,13.91488108
53295,371422,QC,47.8535,-72.9626,12-08-2021,2,L,Intensive,Boreal Shield East,"(45, 50]","47.8535,-72.9626",90,"47.4111,-72.7875",47.4111,-72.7875,0.835201134,-1.273437601,0.827479797,-1.270381529,50.88035736
53296,371423,QC,46.4716,-75.8229,17-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","46.4716,-75.8229",128,"46.5667,-75.55",46.5667,-75.55,0.811082429,-1.323359253,0.812742237,-1.31859625,23.39109545
53297,371424,QC,47.8377,-73.601,17-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","47.8377,-73.601",145,"47.9222,-74.6242",47.9222,-74.6242,0.834925372,-1.284579783,0.836400175,-1.302437992,76.83453737
53298,371425,QC,49.3582,-72.7803,10-08-2021,1.6,L,Intensive,Boreal Shield East,"(45, 50]","49.3582,-72.7803",19,"49.2786,-73.3556",49.2786,-73.3556,0.861463103,-1.270255866,0.860073821,-1.280296745,42.60158595
53299,371426,QC,48.9412,-72.001,17-08-2021,0.3,H,Intensive,Boreal Shield East,"(45, 50]","48.9412,-72.001",162,"48.7667,-72.0333",48.7667,-72.0333,0.85418508,-1.256654515,0.85113948,-1.257218256,19.53462196
53300,371427,QC,49.6248,-71.4019,17-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","49.6248,-71.4019",35,"49.8403,-71.1683",49.8403,-71.1683,0.866116151,-1.246198247,0.869877335,-1.242121158,29.24042075
53301,371428,QC,48.8407,-72.311,17-08-2021,0,H,Intensive,Boreal Shield East,"(45, 50]","48.8407,-72.311",134,"48.8417,-72.5469",48.8417,-72.5469,0.852431024,-1.262065035,0.852448477,-1.266182267,17.25332175
