,FID,SRC_AGENCY,LATITUDE,LONGITUDE,REP_DATE,SIZE_HA,CAUSE,PROTZONE,ECOZ_NAME,FireLocation,WeatherLocation,x,y,MAX_REL_HUMIDITY,LOCAL_DAY,ID,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,PROVINCE_CODE,LOCAL_MONTH,TOTAL_RAIN,STATION_NAME,SPEED_MAX_GUST,TOTAL_PRECIPITATION,CLIMATE_IDENTIFIER,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_SNOW,MIN_TEMPERATURE,SNOW_ON_GROUND,Class
0,328420,QC,52.5747,-76.52129999999998,2019-06-01,0.0,L,nordique,Hudson Plain,"(52.5747, -76.52129999999998)","53.625277777777775,-77.70416666666667",-77.70416666666667,53.625277777777775,91.1,1.0,7093716.2019.6.1,1.75,59.8,QC,6.0,0.0,LA GRANDE RIVIERE A,43.3,0.0,7093716,14.3,2019.0,0.0,-4.1,0.0,0
1,328421,QC,52.573,-76.54179999999998,2019-06-01,0.0,L,nordique,Hudson Plain,"(52.573, -76.54179999999998)","53.625277777777775,-77.70416666666667",-77.70416666666667,53.625277777777775,91.1,1.0,7093716.2019.6.1,1.75,59.8,QC,6.0,0.0,LA GRANDE RIVIERE A,43.3,0.0,7093716,14.3,2019.0,0.0,-4.1,0.0,0
2,328451,QC,49.1275,-65.2352,2019-06-28,0.0,L,intensive,Atlantic Maritime,"(49.1275, -65.2352)","49.25083333333333,-65.32472222222222",-65.32472222222222,49.25083333333333,91.1,28.0,7051163.2019.6.28,5.6466666666666665,59.8,QC,6.0,0.0,CAP-MADELEINE,49.5,0.0,7051163,14.3,2019.0,0.0,-4.1,0.0,0
3,328573,QC,48.7306,-64.9126,2019-06-28,0.0,L,intensive,Atlantic Maritime,"(48.7306, -64.9126)","48.77527777777778,-64.47972222222222",-64.47972222222222,48.77527777777778,91.1,28.0,7052601.2019.6.28,15.733333333333333,33.266666666666666,QC,6.0,0.0,GASPE A,44.416666666666664,4.3,7052601,14.3,2019.0,0.0,-4.1,0.0,0
4,328876,QC,53.0048,-77.4008,2019-06-01,0.0,L,nordique,Taiga Shield East,"(53.0048, -77.4008)","53.625277777777775,-77.70416666666667",-77.70416666666667,53.625277777777775,91.1,1.0,7093716.2019.6.1,1.75,59.8,QC,6.0,0.0,LA GRANDE RIVIERE A,43.3,0.0,7093716,14.3,2019.0,0.0,-4.1,0.0,0
5,328877,QC,53.251,-77.0446,2019-06-03,0.0,L,nordique,Taiga Shield East,"(53.251, -77.0446)","53.625277777777775,-77.70416666666667",-77.70416666666667,53.625277777777775,91.1,3.0,7093716.2019.6.3,1.75,59.8,QC,6.0,0.0,LA GRANDE RIVIERE A,50.0,0.0,7093716,14.3,2019.0,0.0,-4.1,0.0,0
6,329354,QC,50.2769,-65.8676,2019-06-12,0.0,L,intensive,Boreal Shield East,"(50.2769, -65.8676)","50.21666666666667,-66.25",-66.25,50.21666666666667,91.1,12.0,7047914.2019.6.12,1.75,59.8,QC,6.0,0.0,SEPT-ILES,64.0,0.0,7047914,14.3,2019.0,0.0,-4.1,0.0,0
7,329545,QC,49.2399,-76.49689999999998,2019-06-28,0.0,L,intensive,Boreal Shield East,"(49.2399, -76.49689999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,28.0,7094637.2019.6.28,1.75,59.8,QC,6.0,0.0,MATAGAMI,38.0,0.0,7094637,14.3,2019.0,0.0,-4.1,0.0,0
8,329656,QC,48.0355,-77.68559999999998,2019-06-19,0.0,L,intensive,Boreal Shield East,"(48.0355, -77.68559999999998)","48.053333333333335,-77.78277777777778",-77.78277777777778,48.053333333333335,91.1,19.0,7098605.2019.6.19,1.75,59.8,QC,6.0,0.0,VAL D'OR A,42.083333333333336,0.0,7098605,14.3,2019.0,0.0,-4.1,0.0,0
9,330077,QC,49.1926,-69.4599,2019-06-03,0.0,L,intensive,Boreal Shield East,"(49.1926, -69.4599)","48.25805555555556,-69.52277777777778",-69.52277777777778,48.25805555555556,91.1,3.0,7042845.2019.6.3,11.6,57.4,QC,6.0,0.0,GRANDES-BERGERONNES,43.0,7.9,7042845,14.3,2019.0,0.0,-4.1,0.0,0
10,330078,QC,49.2471,-69.4751,2019-06-03,0.0,L,intensive,Boreal Shield East,"(49.2471, -69.4751)","48.25805555555556,-69.52277777777778",-69.52277777777778,48.25805555555556,91.1,3.0,7042845.2019.6.3,11.6,57.4,QC,6.0,0.0,GRANDES-BERGERONNES,43.0,7.9,7042845,14.3,2019.0,0.0,-4.1,0.0,0
11,330307,QC,48.5594,-69.3014,2019-06-03,0.0,L,intensive,Boreal Shield East,"(48.5594, -69.3014)","48.25805555555556,-69.52277777777778",-69.52277777777778,48.25805555555556,91.1,3.0,7042845.2019.6.3,11.6,57.4,QC,6.0,0.0,GRANDES-BERGERONNES,43.0,7.9,7042845,14.3,2019.0,0.0,-4.1,0.0,0
12,330981,QC,48.3432,-76.8157,2019-06-19,0.0,L,intensive,Boreal Shield East,"(48.3432, -76.8157)","48.053333333333335,-77.78277777777778",-77.78277777777778,48.053333333333335,91.1,19.0,7098605.2019.6.19,1.75,59.8,QC,6.0,0.0,VAL D'OR A,44.583333333333336,0.0,7098605,14.3,2019.0,0.0,-4.1,0.0,0
13,331288,QC,47.721,-79.06879999999998,2019-07-06,0.0,L,intensive,Boreal Shield East,"(47.721, -79.06879999999998)","48.24583333333333,-79.03416666666666",-79.03416666666666,48.24583333333333,91.1,6.0,7086716.2019.7.6,1.75,59.8,QC,7.0,0.0,ROUYN,38.0,0.0,7086716,20.2,2019.0,0.0,12.2,0.0,0
14,331455,QC,47.3607,-77.6075,2019-06-13,0.0,L,intensive,Boreal Shield East,"(47.3607, -77.6075)","48.053333333333335,-77.78277777777778",-77.78277777777778,48.053333333333335,91.1,13.0,7098605.2019.6.13,1.75,59.8,QC,6.0,0.0,VAL D'OR A,41.0,0.0,7098605,14.3,2019.0,0.0,-4.1,0.0,0
15,331601,QC,47.2778,-78.0481,2019-05-25,0.0,L,intensive,Boreal Shield East,"(47.2778, -78.0481)","48.053333333333335,-77.78277777777778",-77.78277777777778,48.053333333333335,91.1,25.0,7098605.2019.5.25,16.673333333333332,59.8,QC,5.0,0.0,VAL D'OR A,55.0,10.8,7098605,14.3,2019.0,0.0,-4.1,0.0,0
16,331605,QC,47.558,-78.21009999999998,2019-06-11,0.0,L,intensive,Boreal Shield East,"(47.558, -78.21009999999998)","48.053333333333335,-77.78277777777778",-77.78277777777778,48.053333333333335,91.1,11.0,7098605.2019.6.11,9.726666666666667,59.8,QC,6.0,0.0,VAL D'OR A,54.0,0.0,7098605,14.3,2019.0,0.0,-4.1,0.0,0
17,367117,QC,51.1411,-69.3006,2011-05-07,0.0,L,intensive,Boreal Shield East,"(51.1411, -69.3006)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,7.0,706I155.2011.5.7,4.0,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,7.5,2011.0,0.0,-4.1,0.0,0
18,367120,QC,51.6767,-68.6994,2013-05-02,0.0,L,intensive,Boreal Shield East,"(51.6767, -68.6994)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,78.80645161290323,2.0,706I155.2013.5.2,1.75,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,15.116666666666665,2013.0,0.0,-4.1,0.0,0
19,367121,QC,51.8267,-69.6186,2013-05-06,0.0,L,intensive,Boreal Shield East,"(51.8267, -69.6186)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,6.0,706I155.2013.5.6,1.75,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,14.3,2013.0,0.0,-4.1,0.0,0
20,367122,QC,52.0064,-69.5775,2013-05-02,0.0,L,nordique,Boreal Shield East,"(52.0064, -69.5775)","51.5325,-71.11083333333333",-71.11083333333333,51.5325,97.14814814814814,2.0,706I001.2013.5.2,6.200000000000001,48.111111111111114,QC,5.0,0.0,LAC BENOIT,0.0,0.0,706I001,12.47272727272727,2013.0,0.0,-4.1,0.0,0
21,367123,QC,51.4375,-69.2944,2013-05-02,0.0,L,intensive,Boreal Shield East,"(51.4375, -69.2944)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,78.80645161290323,2.0,706I155.2013.5.2,1.75,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,15.116666666666665,2013.0,0.0,-4.1,0.0,0
22,367124,QC,51.9064,-69.5572,2013-05-02,0.0,L,nordique,Boreal Shield East,"(51.9064, -69.5572)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,78.80645161290323,2.0,706I155.2013.5.2,1.75,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,15.116666666666665,2013.0,0.0,-4.1,0.0,0
23,367125,QC,51.7378,-68.7022,2013-05-02,0.0,L,intensive,Boreal Shield East,"(51.7378, -68.7022)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,78.80645161290323,2.0,706I155.2013.5.2,1.75,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,15.116666666666665,2013.0,0.0,-4.1,0.0,0
24,367127,QC,52.4419,-69.7294,2013-05-06,0.0,L,nordique,Boreal Shield East,"(52.4419, -69.7294)","51.5325,-71.11083333333333",-71.11083333333333,51.5325,91.1,6.0,706I001.2013.5.6,1.75,59.8,QC,5.0,0.0,LAC BENOIT,0.0,0.0,706I001,14.3,2013.0,0.0,1.1,0.0,0
25,367129,QC,50.9897,-68.7158,2013-05-28,0.0,L,intensive,Boreal Shield East,"(50.9897, -68.7158)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,85.92553191489363,28.0,706I155.2013.5.28,1.75,23.005813953488374,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,19.0,2013.0,0.0,-4.1,0.0,0
26,367130,QC,51.0942,-68.6294,2013-05-29,0.0,L,intensive,Boreal Shield East,"(51.0942, -68.6294)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,29.0,706I155.2013.5.29,13.4,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,18.8,2013.0,0.0,3.2,0.0,0
27,367131,QC,51.3614,-68.7197,2013-05-28,0.0,L,intensive,Boreal Shield East,"(51.3614, -68.7197)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,85.92553191489363,28.0,706I155.2013.5.28,1.75,23.005813953488374,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,19.0,2013.0,0.0,-4.1,0.0,0
28,367169,QC,51.9628,-71.9533,2012-05-04,0.0,L,nordique,Boreal Shield East,"(51.9628, -71.9533)","51.5325,-71.11083333333333",-71.11083333333333,51.5325,91.1,4.0,706I001.2012.5.4,5.3,60.550632911392405,QC,5.0,0.0,LAC BENOIT,0.0,0.0,706I001,12.4,2012.0,0.0,-4.1,0.0,0
29,367187,QC,51.02,-76.48309999999998,2011-06-18,0.0,L,intensive,Boreal Shield East,"(51.02, -76.48309999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,18.0,7094637.2011.6.18,9.7,59.8,QC,6.0,0.0,MATAGAMI,46.0,0.0,7094637,27.5,2011.0,0.0,3.6,0.0,0
30,367188,QC,50.0092,-75.64579999999998,2011-06-18,0.0,L,intensive,Boreal Shield East,"(50.0092, -75.64579999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,18.0,7091299.2011.6.18,10.1,59.8,QC,6.0,0.0,CHAPAIS,0.0,5.4,7091299,14.3,2011.0,0.0,-4.1,0.0,0
31,367189,QC,50.6122,-75.5339,2012-04-13,0.0,L,intensive,Boreal Shield East,"(50.6122, -75.5339)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,13.0,7091299.2012.4.13,1.75,45.4,QC,4.0,0.0,CHAPAIS,32.0,0.0,7091299,23.8,2012.0,0.0,-4.1,0.0,0
32,367190,QC,50.7761,-75.8306,2012-04-13,0.0,L,intensive,Boreal Shield East,"(50.7761, -75.8306)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,13.0,7091299.2012.4.13,1.75,45.4,QC,4.0,0.0,CHAPAIS,32.0,0.0,7091299,23.8,2012.0,0.0,-4.1,0.0,0
33,367191,QC,50.565,-75.3164,2012-04-13,0.0,L,intensive,Boreal Shield East,"(50.565, -75.3164)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,13.0,7091299.2012.4.13,1.75,45.4,QC,4.0,0.0,CHAPAIS,32.0,0.0,7091299,23.8,2012.0,0.0,-4.1,0.0,0
34,367192,QC,50.3114,-75.3011,2012-05-01,0.0,L,intensive,Boreal Shield East,"(50.3114, -75.3011)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,1.0,7091299.2012.5.1,17.346666666666668,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.0,2012.0,0.0,1.7,0.0,0
35,367195,QC,50.0603,-76.215,2012-05-04,0.0,L,intensive,Boreal Shield East,"(50.0603, -76.215)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,4.0,7091299.2012.5.4,3.9,59.8,QC,5.0,0.0,CHAPAIS,39.0,6.8,7091299,14.3,2012.0,0.0,-6.3,0.0,0
36,367196,QC,50.6556,-75.3206,2013-05-02,0.0,L,intensive,Boreal Shield East,"(50.6556, -75.3206)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
37,367198,QC,50.4447,-74.87439999999998,2013-05-02,0.0,L,intensive,Boreal Shield East,"(50.4447, -74.87439999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
38,367199,QC,50.0803,-76.0189,2013-05-02,0.0,L,intensive,Boreal Shield East,"(50.0803, -76.0189)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
39,367201,QC,51.7969,-75.6028,2013-05-02,0.0,L,nordique,Boreal Shield East,"(51.7969, -75.6028)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
40,367202,QC,50.2608,-75.3208,2013-05-02,0.0,L,intensive,Boreal Shield East,"(50.2608, -75.3208)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
41,367203,QC,50.6319,-75.5608,2013-05-02,0.0,L,intensive,Boreal Shield East,"(50.6319, -75.5608)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
42,367204,QC,51.4556,-75.5056,2013-05-02,0.0,L,nordique,Boreal Shield East,"(51.4556, -75.5056)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
43,367206,QC,51.1644,-76.41249999999998,2013-05-05,0.0,L,nordique,Boreal Shield East,"(51.1644, -76.41249999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,5.0,7091299.2013.5.5,11.5,44.0,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,19.1,2013.0,0.0,-4.1,0.0,0
44,367207,QC,51.2325,-75.6222,2013-05-05,0.0,L,nordique,Boreal Shield East,"(51.2325, -75.6222)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,5.0,7091299.2013.5.5,11.5,44.0,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,19.1,2013.0,0.0,-4.1,0.0,0
45,367209,QC,51.2217,-74.9514,2013-05-07,0.0,L,nordique,Boreal Shield East,"(51.2217, -74.9514)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,7.0,7091299.2013.5.7,9.726666666666667,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,3.7,0.0,0
46,367210,QC,51.1447,-76.53749999999998,2013-05-28,0.0,L,intensive,Boreal Shield East,"(51.1447, -76.53749999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,28.0,7094637.2013.5.28,8.04,13.0,QC,5.0,0.0,MATAGAMI,32.0,0.0,7094637,14.3,2013.0,0.0,1.5,0.0,0
47,367247,QC,51.0844,-61.3219,2013-05-28,0.0,L,nordique,Boreal Shield East,"(51.0844, -61.3219)","50.19000111111111,-61.81083361111112",-61.81083361111112,50.19000111111111,91.1,28.0,7045401.2013.5.28,6.9,59.8,QC,5.0,0.0,NATASHQUAN AIRPORT,41.0,0.0,7045401,10.6,2013.0,0.0,-4.1,0.0,0
48,367249,QC,51.3014,-61.6969,2013-05-28,0.0,L,nordique,Boreal Shield East,"(51.3014, -61.6969)","50.19000111111111,-61.81083361111112",-61.81083361111112,50.19000111111111,91.1,28.0,7045401.2013.5.28,6.9,59.8,QC,5.0,0.0,NATASHQUAN AIRPORT,41.0,0.0,7045401,10.6,2013.0,0.0,-4.1,0.0,0
49,367250,QC,51.4439,-61.6306,2013-05-28,0.0,L,nordique,Boreal Shield East,"(51.4439, -61.6306)","50.19000111111111,-61.81083361111112",-61.81083361111112,50.19000111111111,91.1,28.0,7045401.2013.5.28,6.9,59.8,QC,5.0,0.0,NATASHQUAN AIRPORT,41.0,0.0,7045401,10.6,2013.0,0.0,-4.1,0.0,0
50,367251,QC,51.7519,-61.4492,2013-05-28,0.0,L,nordique,Boreal Shield East,"(51.7519, -61.4492)","50.19000111111111,-61.81083361111112",-61.81083361111112,50.19000111111111,91.1,28.0,7045401.2013.5.28,6.9,59.8,QC,5.0,0.0,NATASHQUAN AIRPORT,41.0,0.0,7045401,10.6,2013.0,0.0,-4.1,0.0,0
51,367252,QC,51.9761,-61.7428,2013-05-29,0.0,L,nordique,Boreal Shield East,"(51.9761, -61.7428)","51.86722222222223,-63.28361111111112",-63.28361111111112,51.86722222222223,91.1,29.0,704C64L.2013.5.29,9.9,59.8,QC,5.0,0.0,LAC EON,35.0,0.0,704C64L,14.3,2013.0,0.0,-4.1,0.0,0
52,367253,QC,51.3069,-61.3247,2013-05-28,0.0,L,nordique,Boreal Shield East,"(51.3069, -61.3247)","50.19000111111111,-61.81083361111112",-61.81083361111112,50.19000111111111,91.1,28.0,7045401.2013.5.28,6.9,59.8,QC,5.0,0.0,NATASHQUAN AIRPORT,41.0,0.0,7045401,10.6,2013.0,0.0,-4.1,0.0,0
53,367301,QC,50.8283,-70.5842,2011-04-24,0.0,L,intensive,Boreal Shield East,"(50.8283, -70.5842)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,24.0,706I155.2011.4.24,0.1,57.53333333333333,QC,4.0,0.0,MANOUANE EST,0.0,0.0,706I155,4.7,2011.0,0.0,-4.6,0.0,0
54,367302,QC,50.7636,-70.4153,2011-05-07,0.0,L,intensive,Boreal Shield East,"(50.7636, -70.4153)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,7.0,706I155.2011.5.7,4.0,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,7.5,2011.0,0.0,-4.1,0.0,0
55,367316,QC,51.2414,-71.8794,2012-05-01,0.0,L,intensive,Boreal Shield East,"(51.2414, -71.8794)","51.5325,-71.11083333333333",-71.11083333333333,51.5325,91.1,1.0,706I001.2012.5.1,2.4,59.8,QC,5.0,0.0,LAC BENOIT,0.0,0.0,706I001,9.5,2012.0,0.0,-4.8,0.0,0
56,367317,QC,51.3478,-71.6164,2012-05-01,0.0,L,intensive,Boreal Shield East,"(51.3478, -71.6164)","51.5325,-71.11083333333333",-71.11083333333333,51.5325,91.1,1.0,706I001.2012.5.1,2.4,59.8,QC,5.0,0.0,LAC BENOIT,0.0,0.0,706I001,9.5,2012.0,0.0,-4.8,0.0,0
57,367318,QC,51.5694,-71.4139,2012-05-01,0.0,L,nordique,Boreal Shield East,"(51.5694, -71.4139)","51.5325,-71.11083333333333",-71.11083333333333,51.5325,91.1,1.0,706I001.2012.5.1,2.4,59.8,QC,5.0,0.0,LAC BENOIT,0.0,0.0,706I001,9.5,2012.0,0.0,-4.8,0.0,0
58,367330,QC,50.5819,-70.8686,2013-05-27,0.0,L,intensive,Boreal Shield East,"(50.5819, -70.8686)","50.72888888888889,-71.01305555555555",-71.01305555555555,50.72888888888889,79.65667915106118,27.0,7060826.2013.5.27,6.9,59.8,QC,5.0,0.0,BONNARD 1,0.0,0.0,7060826,14.6,2013.0,0.0,-4.1,0.0,0
59,367331,QC,50.6731,-70.8669,2013-05-28,0.0,L,intensive,Boreal Shield East,"(50.6731, -70.8669)","50.72888888888889,-71.01305555555555",-71.01305555555555,50.72888888888889,81.64669163545568,28.0,7060826.2013.5.28,6.7,59.8,QC,5.0,0.0,BONNARD 1,0.0,0.0,7060826,15.0,2013.0,0.0,-1.6,0.0,0
60,367372,QC,51.4528,-65.6192,2013-05-27,0.0,L,nordique,Taiga Shield East,"(51.4528, -65.6192)","50.21666666666667,-66.25",-66.25,50.21666666666667,91.1,27.0,7047914.2013.5.27,1.75,39.333333333333336,QC,5.0,0.0,SEPT-ILES,37.0,1.9,7047914,10.0,2013.0,0.0,-4.1,0.0,0
61,367378,QC,50.2897,-66.0792,2013-05-29,0.0,L,intensive,Boreal Shield East,"(50.2897, -66.0792)","50.21666666666667,-66.25",-66.25,50.21666666666667,91.1,29.0,7047914.2013.5.29,1.75,59.8,QC,5.0,0.0,SEPT-ILES,32.0,0.0,7047914,14.3,2013.0,0.0,-1.8,0.0,0
62,367381,QC,50.47,-65.9747,2013-05-29,0.0,L,nordique,Boreal Shield East,"(50.47, -65.9747)","50.21666666666667,-66.25",-66.25,50.21666666666667,91.1,29.0,7047914.2013.5.29,1.75,59.8,QC,5.0,0.0,SEPT-ILES,32.0,0.0,7047914,14.3,2013.0,0.0,-1.8,0.0,0
63,367417,QC,50.5783,-70.3472,2011-05-01,0.0,L,intensive,Boreal Shield East,"(50.5783, -70.3472)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,1.0,706I155.2011.5.1,1.75,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,14.3,2011.0,0.0,-5.4,0.0,0
64,367418,QC,50.8678,-69.775,2011-05-07,0.0,L,intensive,Boreal Shield East,"(50.8678, -69.775)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,7.0,706I155.2011.5.7,4.0,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,7.5,2011.0,0.0,-4.1,0.0,0
65,367419,QC,51.1528,-69.5806,2011-05-07,0.0,L,intensive,Boreal Shield East,"(51.1528, -69.5806)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,91.1,7.0,706I155.2011.5.7,4.0,59.8,QC,5.0,0.0,MANOUANE EST,0.0,0.0,706I155,7.5,2011.0,0.0,-4.1,0.0,0
66,367430,QC,50.3867,-63.1175,2011-06-10,0.0,L,nordique,Boreal Shield East,"(50.3867, -63.1175)","50.22083333333333,-64.20722222222223",-64.20722222222223,50.22083333333333,91.1,10.0,7043B79.2011.6.10,9.9,59.8,QC,6.0,0.0,ILE AUX PERROQUETS,48.0,0.0,7043B79,14.3,2011.0,0.0,4.7,0.0,0
67,367434,QC,50.2969,-65.9481,2012-06-16,0.0,L,intensive,Boreal Shield East,"(50.2969, -65.9481)","50.21666666666667,-66.25",-66.25,50.21666666666667,88.61931818181819,16.0,7047914.2012.6.16,11.7,39.25806451612903,QC,6.0,0.0,SEPT-ILES,0.0,0.0,7047914,14.3,2012.0,0.0,-4.1,0.0,0
68,367435,QC,50.2808,-65.8647,2012-06-16,0.0,L,intensive,Boreal Shield East,"(50.2808, -65.8647)","50.21666666666667,-66.25",-66.25,50.21666666666667,88.61931818181819,16.0,7047914.2012.6.16,11.7,39.25806451612903,QC,6.0,0.0,SEPT-ILES,0.0,0.0,7047914,14.3,2012.0,0.0,-4.1,0.0,0
69,367441,QC,50.5414,-62.7967,2013-05-28,0.0,L,nordique,Boreal Shield East,"(50.5414, -62.7967)","50.19000111111111,-61.81083361111112",-61.81083361111112,50.19000111111111,91.1,28.0,7045401.2013.5.28,6.9,59.8,QC,5.0,0.0,NATASHQUAN AIRPORT,41.0,0.0,7045401,10.6,2013.0,0.0,-4.1,0.0,0
70,367473,QC,50.0047,-76.6717,2011-06-03,0.0,L,intensive,Boreal Shield East,"(50.0047, -76.6717)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,3.0,7094637.2011.6.3,16.673333333333332,59.8,QC,6.0,0.0,MATAGAMI,0.0,0.0,7094637,14.3,2011.0,0.0,-4.1,0.0,0
71,367474,QC,50.9994,-76.5378,2011-06-18,0.0,L,intensive,Boreal Shield East,"(50.9994, -76.5378)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,18.0,7094637.2011.6.18,9.7,59.8,QC,6.0,0.0,MATAGAMI,46.0,0.0,7094637,27.5,2011.0,0.0,3.6,0.0,0
72,367475,QC,50.4203,-77.5369,2011-06-27,0.0,L,intensive,Boreal Shield East,"(50.4203, -77.5369)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,27.0,7094637.2011.6.27,1.75,59.8,QC,6.0,0.0,MATAGAMI,35.0,0.0,7094637,14.3,2011.0,0.0,-4.1,0.0,0
73,367476,QC,50.1839,-77.6303,2011-06-29,0.0,L,intensive,Boreal Shield East,"(50.1839, -77.6303)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,29.0,7094637.2011.6.29,1.75,59.8,QC,6.0,0.0,MATAGAMI,50.0,26.5,7094637,26.5,2011.0,0.0,-4.1,0.0,0
74,367477,QC,50.4286,-76.61579999999998,2011-06-28,0.0,L,intensive,Boreal Shield East,"(50.4286, -76.61579999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,28.0,7094637.2011.6.28,16.1,59.8,QC,6.0,0.0,MATAGAMI,32.0,5.5,7094637,14.3,2011.0,0.0,12.5,0.0,0
75,367481,QC,50.0997,-77.39,2011-06-29,0.0,L,intensive,Boreal Shield East,"(50.0997, -77.39)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,29.0,7094637.2011.6.29,1.75,59.8,QC,6.0,0.0,MATAGAMI,50.0,26.5,7094637,26.5,2011.0,0.0,-4.1,0.0,0
76,367484,QC,50.8275,-76.0733,2013-05-02,0.0,L,intensive,Boreal Shield East,"(50.8275, -76.0733)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,91.1,2.0,7091299.2013.5.2,1.75,59.8,QC,5.0,0.0,CHAPAIS,0.0,0.0,7091299,14.3,2013.0,0.0,7.5,0.0,0
